,br_ibov_ret_log,br_selic_diff,br_dolar_diff,br_ipca,br_pib_ret_log,ipca_expectativa_diff,embi_brasil_diff,T_choque_dolar,vix_ret_log,sp500_ret_log,petroleo_ret_log,br_selic
2008-11-21,-0.066654213707018,-3.500000000000031e-05,0.0511000000000003,0.3066666666666667,-0.0034238385926457,0.0,44.0,1,-0.1067906523291758,0.0613280011150674,0.022823994578703,-0.018468000000000925
2008-11-24,0.0898525792348259,3.500000000000031e-05,-0.0777000000000001,0.2986666666666667,-0.0051578387451893,0.0,-40.0,1,-0.1161674650926637,0.0627142308145564,0.0919965921187198,-0.018433000000000924
2008-11-25,0.0180869253362043,0.0,-0.0443999999999999,0.296,-0.0017252084146797,0.0,-16.0,1,-0.060527954567702,0.0065294136139663,-0.0686883261487435,-0.018433000000000924
2008-11-26,0.046499124579137,0.0,0.0164999999999997,0.2933333333333333,-0.0017281899031829,0.0,5.0,0,-0.1033556522119626,0.034718401422382,0.0685028437861908,-0.018433000000000924
2008-11-28,0.0034489399966997,3.500000000000031e-05,0.0110000000000001,0.288,-0.0034653656175898,0.0,1.0,0,0.0065336098178591,0.0095969139188068,-0.0080066807230869,-0.018398000000000924
2008-12-01,-0.0520183991566725,0.0,0.0234,0.28,-0.0052206694185183,0.04,41.0,1,0.2145685938188711,-0.0935365216382091,-0.1089189109610428,-0.018398000000000924
2008-12-02,0.0074560868492135,3.500000000000031e-05,-0.0108000000000001,0.2864516129032258,-0.0017231948689424,0.0,-4.0,0,-0.0841625427916203,0.0391636639764224,-0.0541830967703697,-0.018363000000000924
2008-12-03,0.0084213419822258,0.0,0.0756000000000001,0.2929032258064516,-0.0017261693959245,0.0,-2.0,1,-0.0365440552133004,0.0255080479198137,0.0,-0.018363000000000924
2008-12-04,-0.0047994412326399,0.0,0.0691999999999999,0.2993548387096774,-0.0017291542097463,0.0,6.0,1,0.0469690406877146,-0.0297464997738421,-0.0720786120606665,-0.018363000000000924
2008-12-05,0.0062149898524541,0.0,0.0099,0.3058064516129032,-0.0017321493638586,0.0,-7.0,0,-0.0600649743165974,0.0358490909415383,-0.0619558527702804,-0.018363000000000924
2008-12-08,0.0798446514532162,0.0,-0.0314999999999998,0.3251612903225807,-0.005214523228803,0.0,-24.0,1,-0.0243213914107183,0.0376688834667852,0.088561842919503,-0.018363000000000924
2008-12-09,-0.0083144748716783,0.0,0.0139999999999997,0.3316129032258064,-0.001744234465379,-0.01,-1.0,0,0.0071550247918298,-0.0233889444763259,-0.0445040940300015,-0.018363000000000924
2008-12-10,0.0269205052794649,0.0,-0.0145999999999997,0.3380645161290322,-0.0017472821358754,0.0,-9.0,0,-0.0554922595759187,0.0118240075055095,0.0207323699762446,-0.018363000000000924
2008-12-11,-0.0125125789199085,0.0,-0.1286,0.3445161290322581,-0.0017503404752989,0.01,0.0,1,0.000896766947608,-0.0289387624957643,0.111262824874543,-0.018363000000000924
2008-12-12,0.021954073944931,0.0,0.0522999999999997,0.3509677419354838,-0.0017534095397699,0.0,6.0,1,-0.0272595478374343,0.0070038312305121,-0.0208962731349035,-0.018363000000000924
2008-12-15,-0.0271337468952364,0.0,-0.0229999999999996,0.3703225806451613,-0.0052787511067506,0.0,11.0,1,0.0446760102428805,-0.0127668304114841,-0.0397811251517746,-0.018363000000000924
2008-12-16,0.042732485696991,0.0,0.0092999999999996,0.3767741935483871,-0.0017657941844397,0.01,-3.0,0,0.0446760102428805,-0.0127668304114841,-0.0397811251517746,-0.018363000000000924
2008-12-17,-0.0011508632743861,0.0,-0.0206999999999997,0.3832258064516129,-0.0017689177298922,-0.01,-40.0,0,0.0446760102428805,-0.0127668304114841,-0.0397811251517746,-0.018363000000000924
2008-12-18,-0.0103419262790094,0.0,-0.0003999999999999,0.3896774193548387,-0.0017720523455242,0.0,-10.0,0,-0.0514622702316807,-0.0213898231290449,-0.0488340513279634,-0.018363000000000924
2008-12-19,-0.0102966575109686,0.0,0.0286999999999997,0.3961290322580645,-0.0017751980902875,0.0,-5.0,1,-0.0522498774347533,0.0029325919817233,0.0146522627104969,-0.018363000000000924
2008-12-22,-0.0394057498212276,0.0,-0.0118999999999998,0.4154838709677419,-0.0053445809239462,0.0,-3.0,0,-0.0082691034363715,-0.0184715766863371,-0.0597017339306979,-0.018363000000000924
2008-12-23,-0.0309918176722909,0.0,0.0088999999999996,0.4219354838709677,-0.001787893554539,0.0,-8.0,0,0.0102702192086462,-0.0097649849842311,-0.0266486893794702,-0.018363000000000924
2008-12-26,0.0107180408316587,0.0,-0.0215999999999998,0.4412903225806451,-0.0053829404302288,0.0,0.0,0,-0.0189524571085236,0.0053418816207162,0.04695443261775,-0.018363000000000924
2008-12-29,0.0053027557837879,0.0,0.0343,0.4606451612903225,-0.0054120733695057,0.0,2.0,1,0.0119158248181619,-0.0038801175284807,0.0552598853250268,-0.018363000000000924
2008-12-30,0.013135157352929,0.0,-0.0585999999999997,0.4670967741935483,-0.0018105530941028,0.0,-9.0,1,-0.0530932679749588,0.0241140188632206,-0.0099132833494128,-0.018363000000000924
2009-01-02,0.0692875462196607,3.500000000000031e-05,-0.0072,0.482258064516129,-0.0039324268061289,0.0,-25.0,0,-0.0204578769442701,0.0311188162544623,0.0285424715152773,-0.018328000000000923
2009-01-05,0.0311902293593657,-3.500000000000031e-05,-0.0518,0.4890322580645161,-0.0009049152443498,0.0,-12.0,1,-0.0028107031410758,-0.0046792884475954,0.056163087650166,-0.018363000000000924
2009-01-06,0.0189195799745096,0.0,-0.0891000000000001,0.4912903225806451,-0.0003018204777784,0.0,-5.0,1,-0.0133953686718525,0.0077867374137597,0.0181732384080759,-0.018363000000000924
2009-01-07,-0.0358985763819799,0.0,0.0285000000000001,0.4935483870967742,-0.0003019116008822,0.0,14.0,1,0.1180134803868801,-0.0304691202205723,-0.0969739044070528,-0.018363000000000924
2009-01-08,0.0282831522249189,0.0,0.0508999999999999,0.4958064516129032,-0.0003020027790245,0.0,24.0,1,-0.0193141084430534,0.0033913156919744,-0.0262911963654524,-0.018363000000000924
2009-01-09,-0.0097638797072932,0.0,0.0184000000000001,0.4980645161290322,-0.0003020940122588,0.0,-3.0,0,0.0060903987340272,-0.0215332142932029,-0.0056123171284455,-0.018363000000000924
2009-01-12,-0.0538494743621225,0.0,0.0101999999999997,0.5048387096774194,-0.0009068299877998,0.0,22.0,0,0.0681517997005984,-0.0228225876286688,-0.0345848817974433,-0.018363000000000924
2009-01-13,0.0035720204674554,0.0,0.0114,0.5070967741935484,-0.0003024594970728,0.0,1.0,0,-0.0576975109191579,0.0017565152157664,0.0437727035643176,-0.018363000000000924
2009-01-14,-0.0403016127126036,0.0,0.0257999999999998,0.5093548387096775,-0.0003025510064986,0.0,13.0,1,0.1272137898563339,-0.0340324644901829,0.0055611307777168,-0.018363000000000924
2009-01-15,0.0303136016027103,0.0,0.0462000000000002,0.5116129032258064,-0.000302642571313,0.0,6.0,1,0.1272137898563339,-0.0340324644901829,0.0055611307777168,-0.018363000000000924
2009-01-16,0.0048666856147736,0.0,-0.0554999999999998,0.5138709677419355,-0.0003027341915675,0.0,-15.0,1,0.1272137898563339,-0.0340324644901829,0.0055611307777168,-0.018363000000000924
2009-01-19,-0.0131510146595577,0.0,0.0057999999999998,0.5206451612903226,-0.0009087528513855,0.0,0.0,0,0.1272137898563339,-0.0340324644901829,0.0055611307777168,-0.018363000000000924
2009-01-20,-0.0408992613354843,-3.500000000000031e-05,0.0242,0.5229032258064517,-0.0003031012279937,0.0,10.0,1,0.205862154953739,-0.0542620146239131,-0.0654408141545713,-0.018398000000000924
2009-01-21,0.0335321266461985,0.0,-0.0003999999999999,0.5251612903225806,-0.0003031931262,0.0,-12.0,0,-0.1991616530083049,0.0425720580691939,0.0315911093599337,-0.018398000000000924
2009-01-22,-0.0169817129505247,-0.0035089999999999,-0.0245000000000001,0.5274193548387097,-0.0003032850801538,-0.01,-10.0,1,0.0185685146147279,-0.0152784464408785,0.0081849573749522,-0.021907000000000825
2009-01-23,0.0062610364211614,3.500000000000031e-05,0.0268999999999999,0.5296774193548387,-0.0003033770899012,0.0,-6.0,1,-0.0004230215264691,0.0053632502830924,0.0635879617311624,-0.021872000000000825
2009-01-26,0.0098381555771052,-3.500000000000031e-05,-0.0418999999999996,0.5364516129032258,-0.0009106838868699,0.0,-9.0,1,-0.0339964289706948,0.0055378501548502,-0.0295836087287643,-0.021907000000000825
2009-01-27,0.0049217797001652,3.500000000000031e-05,-0.004,0.5387096774193548,-0.0003037456878338,0.0,6.0,0,-0.0782750717152882,0.0108663295344823,-0.0712618010670692,-0.021872000000000825
2009-01-28,0.038724652057013,0.0,-0.0127000000000001,0.5409677419354839,-0.0003038379773094,0.0,-16.0,0,-0.0632612345589331,0.0330068386826407,0.0264034737752739,-0.021872000000000825
2009-01-29,-0.0147501578634585,0.0,-0.0221,0.5432258064516129,-0.0003039303228842,0.0,-1.0,0,0.0722151365883517,-0.0336810644666738,0.0110743099248211,-0.021872000000000825
2009-01-30,-0.0085382902580466,0.0,0.0400999999999998,0.545483870967742,-0.0003040227246113,0.0,-3.0,1,0.050542345774299,-0.0230528210106771,0.0105171768848288,-0.021872000000000825
2009-02-02,-0.0162893029337993,0.0,0.0313000000000003,0.5375000000000001,0.0032648055755846,0.02,17.0,1,0.0150511982674946,-0.0005329099748901,-0.0459389883387812,-0.021872000000000825
2009-02-03,0.0275737056437854,0.0,-0.0331000000000001,0.525,0.0038581851893919,0.0,-13.0,1,-0.0555572760456794,0.0157099384429461,0.0059158791809945,-0.021872000000000825
2009-02-04,0.0095648984010381,0.0,-0.0150000000000001,0.5125000000000001,0.0038433567888276,0.0,5.0,0,0.0181801601917811,-0.0075176974397948,0.0015867552272008,-0.021872000000000825
2009-02-05,0.0241278106770401,0.0,0.0071000000000003,0.5,0.0038286419338149,0.0,11.0,0,-0.0027403290636226,0.0162331886007589,0.0509987460253395,-0.021872000000000825
2009-02-06,0.0392824607795248,0.0,-0.0407000000000001,0.4875,0.0038140393251477,0.0099999999999999,-16.0,1,-0.0082664217375736,0.0265406819353971,-0.0053955025666975,-0.021872000000000825
2009-02-09,-0.0154617957233629,0.0,-0.0211999999999998,0.45,0.0113556057108503,-0.0099999999999999,-5.0,0,0.0062062137595117,0.00148409171928,-0.0041201105155748,-0.021872000000000825
2009-02-10,-0.0214395958520992,0.0,0.0081999999999999,0.4375,0.0037567260531137,0.0,18.0,0,0.0671273737488275,-0.0503686694941483,-0.0311180317321609,-0.021872000000000825
2009-02-11,-0.0087992475412708,0.0,0.0341999999999997,0.425,0.0037426658662695,0.0,13.0,1,-0.0469384288070793,0.0079234772233905,-0.0074249825495036,-0.021872000000000825
2009-02-12,-0.0084822321292747,0.0,0.0039000000000002,0.4125,0.0037287105324086,0.0,12.0,0,-0.0469384288070793,0.0079234772233905,-0.0074249825495036,-0.021872000000000825
2009-02-13,0.0285507679823169,0.0,-0.0229000000000003,0.4,0.003714858882974,0.0,-25.0,1,-0.0469384288070793,0.0079234772233905,-0.0074249825495036,-0.021872000000000825
2009-02-16,0.0039992868966596,0.0,0.0039000000000002,0.3625,0.0110624864295267,0.0,-2.0,0,-0.0469384288070793,0.0079234772233905,-0.0074249825495036,-0.021872000000000825
2009-02-17,-0.048829599950956,0.0,0.0411999999999999,0.35,0.0036604663574824,0.0,27.0,1,0.1252864448744266,-0.0466294998181049,-0.0859506897899464,-0.021872000000000825
2009-02-18,-0.0043510587877939,0.0,0.0264999999999999,0.3375,0.0036471161964914,0.0,36.0,1,-0.0041186377236336,-0.0009508174782455,-0.0408710910431453,-0.021872000000000825
2009-02-19,0.0014105085205891,0.0,-0.0146999999999999,0.325,0.0036338630610295,0.0,-70.0,0,-0.0288903752114599,-0.0120968968984951,0.0602347666465682,-0.021872000000000825
2009-02-20,-0.025879447987819,0.0,0.0666999999999999,0.3125,0.0036207058971875,0.0,9.0,1,0.0460757442887133,-0.0114785922636164,-0.0032399795205883,-0.021872000000000825
2009-02-25,-0.0125542605628297,0.0,-0.0101999999999997,0.25,0.0179094591552058,0.0,-6.0,0,-0.0181904641060776,-0.0107150254379188,0.0354058502432467,-0.021872000000000825
2009-02-26,-0.0013610429782566,0.0,-0.0311000000000003,0.2375,0.0035437211817885,0.0,-1.0,1,-0.0002238513779687,-0.0159056768457637,0.0470903396626758,-0.021872000000000825
2009-02-27,7.857208338002408e-05,0.0,0.0281000000000002,0.225,0.003531207553733,0.0,2.0,1,0.0371430160957122,-0.0238464841702928,-0.0086489272707648,-0.021872000000000825
2009-03-02,-0.0523648878197366,0.0,0.0337,0.2090322580645161,0.0063757404814772,-0.1,21.0,1,0.1274450084704723,-0.0477418887510726,-0.0894797719009476,-0.021872000000000825
2009-03-03,0.0064096611614115,0.0,0.0097,0.2180645161290322,-0.0006499071830283,0.0,-1.0,0,-0.0332141206729632,-0.0064273780383512,0.0319224895834133,-0.021872000000000825
2009-03-04,0.0516743778480695,0.0,-0.0301,0.2270967741935484,-0.0006503298370734,0.0,-7.0,1,-0.0684600461910795,0.0234753583099152,0.0530982223964364,-0.021872000000000825
2009-03-05,-0.0272680578640738,0.0,-0.0095,0.2361290322580645,-0.00065075304121,0.0,24.0,0,0.05342510130166,-0.0434633021856973,-0.048173264923782,-0.021872000000000825
2009-03-06,-0.0070897522845552,0.0,-0.0054000000000002,0.2451612903225806,-0.000651176796504,0.0,-1.0,0,-0.0168847496350294,0.0012153143959864,0.025574583457207,-0.021872000000000825
2009-03-09,-0.0098584337148359,0.0,0.0013,0.272258064516129,-0.0019560784490817,-0.01,-4.0,0,0.0070699914039253,-0.0100742451303065,-0.0129260244533865,-0.021872000000000825
2009-03-10,0.0543980746386516,0.0,-0.0265999999999997,0.2812903225806452,-0.0006528773508929,0.0,-11.0,1,-0.1130389024501501,0.0617186323188922,-0.0044198292556601,-0.021872000000000825
2009-03-11,0.0002577319601897,0.0,-0.0149000000000003,0.2903225806451613,-0.000653303878213,0.0,4.0,0,-0.0172770454675489,0.0024428307358472,-0.0593104765698004,-0.021872000000000825
2009-03-12,0.008902402394213,-0.0053209999999999,-0.0207999999999999,0.2993548387096774,-0.0006537309632008,-0.0099999999999999,0.0,0,-0.057333786839934,0.0399210748684525,0.0822999775125729,-0.027193000000000724
2009-03-13,-0.003505319131591,0.0,-0.0145999999999997,0.3083870967741935,-0.0006541586069541,0.0,-4.0,0,0.0282518261314627,0.0077092350090428,-0.0069504990597358,-0.027193000000000724
2009-03-16,-0.0105125803890864,0.0,-0.0306999999999999,0.3354838709677419,-0.0019650472874719,0.0,-11.0,1,0.0320585184804648,-0.0035221205609654,0.0125623920947535,-0.027193000000000724
2009-03-17,0.0231455069714563,0.0,0.0127999999999999,0.344516129032258,-0.0006558747915743,0.0,-3.0,0,-0.0695809909117281,0.0316342594529895,0.0375968795764656,-0.027193000000000724
2009-03-18,0.0158440535862069,0.0,-0.0026999999999999,0.3535483870967741,-0.0006563052456556,0.0,10.0,0,-0.0183036981920937,0.0206433917769149,-0.0120961187440134,-0.027193000000000724
2009-03-19,0.0077176386536539,0.0,-0.0427000000000004,0.3625806451612903,-0.0006567362651281,0.0,-15.0,1,0.0865119739047489,-0.0130641279992339,0.0612415148819542,-0.027193000000000724
2009-03-20,-0.0093631549939381,0.0,0.0188000000000001,0.3716129032258064,-0.0006571678511022,0.0,3.0,0,0.0493568766831501,-0.0199674289511843,0.0107961212529693,-0.027193000000000724
2009-03-23,0.0572900993944411,0.0,-0.0061999999999997,0.3987096774193548,-0.0019740987509884,0.0,-7.0,0,-0.0597125270159122,0.0683663873577364,0.0429906671863951,-0.027193000000000724
2009-03-24,-0.0229528040954267,0.0,0.0061999999999997,0.4077419354838709,-0.0006588998824454,0.0,2.0,0,-0.0069637987453598,-0.0206263610965985,0.0005608821116385,-0.027193000000000724
2009-03-25,0.0077574691035326,0.0,-0.0131999999999998,0.4167741935483871,-0.0006593343177652,0.0,-4.0,0,-0.0159665355419697,0.0095803322450174,-0.0332572217564823,-0.027193000000000724
2009-03-26,0.0187235881698377,0.0,-0.0060000000000002,0.4258064516129032,-0.0006597693263383,0.0,-6.0,0,-0.0457651431950898,0.0230526022398299,0.0325092614398297,-0.027193000000000724
2009-03-27,-0.0161431265558782,0.0,0.0370000000000003,0.4348387096774193,-0.0006602049093036,0.0,3.0,1,0.016708012562592,-0.0205247173858956,-0.0280746731784985,-0.027193000000000724
2009-03-30,-0.0303802434048368,0.0,0.0551999999999996,0.4619354838709677,-0.0019832339866869,0.0,13.0,1,0.1040438575687147,-0.0354393234278207,-0.0798663295613111,-0.027193000000000724
2009-03-31,0.0066929238919506,0.0,-0.0144999999999999,0.4709677419354838,-0.000661953007869,0.0,-2.0,0,-0.0312246937384389,0.0130441683777569,0.0255104936261409,-0.027193000000000724
2009-04-01,0.0253324684837732,0.0,-0.0253000000000001,0.48,-0.000662391479917,-0.01,2.0,1,-0.0430522548708053,0.016421043179743,-0.0161772941370994,-0.027193000000000724
2009-04-02,0.0410735352082873,0.0,-0.0543999999999997,0.4796666666666666,0.0006703394230793,0.0,-15.0,1,-0.0056925643438758,0.028322225961306,0.085237882021636,-0.027193000000000724
2009-04-03,0.0148651845958092,0.0,-0.0283000000000002,0.4793333333333333,0.0006698903691404,0.0,-28.0,1,-0.0572703608755166,0.0096847222944693,0.0135569994341465,-0.027193000000000724
2009-04-06,-0.0050588422890083,0.0,0.0180000000000002,0.4783333333333333,0.0020069827900606,-0.01,-6.0,0,0.0305120910495901,-0.0083672756166808,-0.0232722546922316,-0.027193000000000724
2009-04-07,-0.0077734730922003,0.0,-0.0003000000000001,0.478,0.0006681001536392,0.0,5.0,0,-0.0132810834964841,-0.0241436693176481,-0.0197184124941636,-0.027193000000000724
2009-04-08,0.0081130355126948,0.0,-0.0234999999999998,0.4776666666666666,0.000667654093819,0.0,-7.0,1,-0.0388741769263755,0.0117145570868475,0.007197753610334,-0.027193000000000724
2009-04-09,0.030251635356894,0.0,-0.0247999999999999,0.4773333333333333,0.0006672086292311,0.0,-8.0,1,-0.0615742301467583,0.0373470906207337,0.0467667080371292,-0.027193000000000724
2009-04-13,0.0098983666441032,0.0,-0.0066999999999999,0.476,0.0026643917340258,0.0,0.0,0,0.0344398468329473,0.0025301658560268,-0.0361621694520489,-0.027193000000000724
2009-04-14,-0.0125589660785134,0.0,0.0177,0.4756666666666666,0.0006649901931723,0.0,12.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-15,-0.0031976739379544,0.0,0.0115999999999996,0.4753333333333333,0.0006645482750702,0.0,8.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-16,0.0164738988146186,0.0,-0.0200999999999997,0.475,0.0006641069439297,0.0,0.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-17,-0.0053811007486839,0.0,0.0072999999999998,0.4746666666666666,0.0006636661985837,0.0,-7.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-20,-0.0298211897575129,0.0,0.0485999999999999,0.4736666666666666,0.0019883599641339,0.0,18.0,1,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-22,0.010188061835727,0.0,-0.0221999999999997,0.473,0.0013233802699215,0.0,-13.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-23,0.0201354264942441,0.0,-0.0020999999999999,0.4726666666666666,0.0006610339631016,0.0,3.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-24,0.0209788083351565,0.0,-0.0174000000000003,0.4723333333333333,0.0006605972858455,0.0,-13.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-27,-0.0205640562527218,0.0,0.0232000000000001,0.4713333333333333,0.0019791775538315,0.0,8.0,1,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-28,2.1824292620209466e-05,0.0,-0.0127999999999999,0.471,0.0006588563309666,0.0,-14.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027193000000000724
2009-04-29,0.0302232616228206,-3.600000000000131e-05,-0.0198999999999998,0.4706666666666666,0.0006584225251007,0.0,-11.0,0,-0.0037096811275035,-0.0202685172249352,-0.0034582226167919,-0.027229000000000725
